DEA,expression_type,MVI,Normalization,label
proDA,top0,Impseq,Rlr,2.0
ROTS,top0,QRILC,center.median,2.0
DEP,LFQ,bpca,lossf,2.0
DEqMS,LFQ,Impseq,center.mean,2.0
ROTS,top0,Impseq,quantiles,2.0
ROTS,top0,mice,center.mean,2.0
DEP,LFQ,missForest,center.median,2.0
proDA,top0,missForest,center.mean,2.0
proDA,LFQ,MinProb,lossf,2.0
ROTS,top0,bpca,quantiles,2.0
ROTS,top3,MinDet,No_norm,2.0
DEP,dlfq,MinProb,Rlr,2.0
ROTS,LFQ,MinProb,center.mean,2.0
DEP,LFQ,Impseq,center.median,2.0
proDA,top0,SeqKNN,center.median,2.0
ROTS,top3,bpca,No_norm,2.0
ROTS,dlfq,nbavg,quantiles,2.0
proDA,top3,knn,lossf,2.0
DEqMS,top3,SeqKNN,center.mean,2.0
limma,top0,Impseqrob,Rlr,2.0
ROTS,top0,QRILC,center.mean,2.0
proDA,top3,Impseqrob,Rlr,2.0
limma,top0,MinDet,lossf,2.0
ROTS,top0,knn,No_norm,2.0
proDA,top0,bpca,Rlr,2.0
proDA,dlfq,No_MVI,Rlr,2.0
proDA,dlfq,No_MVI,lossf,2.0
ROTS,top0,MinDet,center.mean,2.0
limma,top0,Impseq,quantiles,2.0
proDA,top0,missForest,Rlr,2.0
limma,dlfq,min,No_norm,2.0
proDA,top3,MinProb,Rlr,2.0
ROTS,top3,MinDet,quantiles,2.0
DEqMS,LFQ,mice,No_norm,2.0
proDA,top0,bpca,lossf,2.0
ROTS,dlfq,mice,center.median,2.0
proDA,top0,SeqKNN,Rlr,2.0
ROTS,dlfq,min,No_norm,2.0
ROTS,top0,Impseqrob,center.mean,2.0
DEP,LFQ,bpca,center.median,2.0
proDA,LFQ,MinDet,lossf,2.0
limma,top3,knn,No_norm,2.0
limma,LFQ,MinProb,Rlr,2.0
ROTS,dlfq,mice,center.mean,2.0
DEqMS,top3,Impseqrob,Rlr,2.0
DEqMS,LFQ,bpca,No_norm,2.0
proDA,top3,SeqKNN,center.mean,2.0
DEP,top3,bpca,center.mean,2.0
DEP,LFQ,nbavg,lossf,2.0
proDA,top3,Impseq,No_norm,2.0
DEqMS,dlfq,Impseqrob,center.mean,2.0
DEP,LFQ,missForest,center.mean,2.0
proDA,top3,MinProb,lossf,2.0
proDA,top0,Impseq,lossf,2.0
DEP,dlfq,nbavg,center.mean,2.0
ROTS,top3,MinProb,No_norm,2.0
ROTS,top0,nbavg,lossf,2.0
ROTS,top3,QRILC,quantiles,2.0
limma,dlfq,Impseqrob,quantiles,2.0
ROTS,top0,mice,center.median,2.0
DEP,dlfq,QRILC,lossf,2.0
DEqMS,top3,bpca,center.mean,2.0
ROTS,LFQ,QRILC,center.mean,2.0
DEP,LFQ,missForest,No_norm,2.0
proDA,top0,missForest,lossf,2.0
ROTS,top3,Impseq,No_norm,2.0
limma,top3,QRILC,center.mean,2.0
DEP,LFQ,mice,center.mean,2.0
limma,LFQ,nbavg,center.mean,2.0
DEP,top3,mice,Rlr,2.0
limma,top0,MinDet,center.mean,2.0
DEP,dlfq,No_MVI,center.median,2.0
limma,top0,missForest,quantiles,2.0
DEP,top3,missForest,center.mean,2.0
limma,LFQ,MinDet,Rlr,2.0
DEP,top3,Impseq,quantiles,2.0
limma,top0,knn,center.median,2.0
proDA,top0,Impseq,center.mean,2.0
ROTS,top0,knn,quantiles,2.0
proDA,top3,MinDet,Rlr,2.0
DEqMS,LFQ,knn,lossf,2.0
proDA,top0,SeqKNN,lossf,2.0
DEP,top3,nbavg,Rlr,2.0
limma,top3,nbavg,No_norm,2.0
proDA,top3,knn,center.mean,2.0
DEP,dlfq,Impseq,quantiles,2.0
limma,LFQ,QRILC,lossf,2.0
proDA,top3,missForest,center.mean,2.0
limma,top0,Impseqrob,center.mean,2.0
proDA,top3,MinProb,center.median,2.0
proDA,LFQ,mice,No_norm,2.0
proDA,top3,MinDet,lossf,2.0
DEP,dlfq,MinDet,lossf,2.0
ROTS,LFQ,missForest,quantiles,2.0
ROTS,top0,nbavg,center.mean,2.0
ROTS,top3,nbavg,center.mean,2.0
DEqMS,LFQ,Impseqrob,Rlr,2.0
proDA,LFQ,Impseqrob,Rlr,2.0
ROTS,LFQ,Impseqrob,No_norm,2.0
limma,dlfq,MinProb,quantiles,2.0
ROTS,dlfq,Impseqrob,quantiles,2.0
proDA,top0,SeqKNN,center.mean,2.0
DEqMS,LFQ,missForest,center.mean,2.0
limma,LFQ,SeqKNN,TIC,2.0
DEqMS,top3,missForest,center.mean,2.0
proDA,top3,nbavg,center.median,2.0
DEP,LFQ,bpca,Rlr,2.0
ROTS,top0,SeqKNN,No_norm,2.0
proDA,top0,bpca,center.mean,2.0
DEP,top3,mice,center.median,2.0
DEqMS,top3,Impseq,No_norm,2.0
DEqMS,dlfq,knn,lossf,2.0
DEP,LFQ,Impseqrob,lossf,2.0
ttest,dlfq,missForest,No_norm,2.0
ROTS,top0,missForest,No_norm,2.0
DEqMS,top3,mice,lossf,2.0
ROTS,top0,nbavg,Rlr,2.0
ROTS,top3,Impseq,quantiles,2.0
DEP,dlfq,mice,center.median,2.0
DEqMS,top3,Impseqrob,lossf,2.0
limma,LFQ,Impseqrob,center.mean,2.0
ROTS,dlfq,No_MVI,center.mean,2.0
limma,top0,Impseqrob,lossf,2.0
proDA,top3,mice,lossf,2.0
limma,LFQ,nbavg,No_norm,2.0
ROTS,LFQ,MinDet,No_norm,2.0
limma,dlfq,bpca,TIC,2.0
limma,top0,knn,Rlr,2.0
limma,top0,SeqKNN,quantiles,2.0
DEP,dlfq,knn,lossf,2.0
limma,top0,Impseqrob,No_norm,2.0
proDA,LFQ,knn,No_norm,2.0
DEP,dlfq,MinDet,Rlr,2.0
DEP,dlfq,SeqKNN,quantiles,2.0
ROTS,top3,Impseqrob,No_norm,2.0
limma,top0,QRILC,center.median,2.0
ROTS,top0,nbavg,center.median,2.0
DEP,dlfq,Impseqrob,center.mean,2.0
limma,top3,mice,quantiles,2.0
ROTS,LFQ,knn,quantiles,2.0
DEqMS,dlfq,knn,Rlr,2.0
DEP,LFQ,Impseq,No_norm,2.0
ttest,dlfq,SeqKNN,No_norm,2.0
ROTS,top3,bpca,quantiles,2.0
DEqMS,top0,Impseq,center.median,2.0
limma,top0,bpca,quantiles,2.0
DEqMS,dlfq,mice,center.median,2.0
limma,LFQ,MinProb,center.median,2.0
DEP,top3,Impseqrob,Rlr,2.0
ROTS,top0,Impseqrob,quantiles,2.0
DEP,top3,nbavg,center.median,2.0
DEqMS,top3,Impseqrob,center.median,2.0
ROTS,LFQ,MinDet,center.median,2.0
ROTS,top3,mice,quantiles,2.0
limma,top3,MinProb,No_norm,2.0
DEqMS,top0,SeqKNN,center.median,2.0
ROTS,dlfq,No_MVI,center.median,2.0
DEqMS,top3,nbavg,Rlr,2.0
proDA,top3,mice,center.median,2.0
DEqMS,dlfq,Impseq,quantiles,2.0
DEP,LFQ,mice,center.median,2.0
DEP,dlfq,knn,center.median,2.0
proDA,dlfq,missForest,quantiles,2.0
DEqMS,LFQ,bpca,center.mean,2.0
proDA,LFQ,MinProb,Rlr,2.0
DEqMS,dlfq,MinProb,center.median,2.0
proDA,top0,MinProb,center.median,2.0
DEP,LFQ,SeqKNN,quantiles,2.0
DEP,dlfq,QRILC,Rlr,2.0
limma,top0,knn,lossf,2.0
limma,top0,nbavg,center.median,2.0
limma,top3,MinDet,No_norm,2.0
ROTS,top0,MinProb,quantiles,2.0
proDA,top3,mice,Rlr,2.0
proDA,top3,MinDet,center.median,2.0
ROTS,LFQ,Impseqrob,center.mean,2.0
limma,LFQ,Impseqrob,No_norm,2.0
DEP,dlfq,knn,Rlr,2.0
proDA,top3,Impseqrob,lossf,2.0
DEP,top3,nbavg,lossf,2.0
limma,top3,Impseq,TIC,2.0
ROTS,dlfq,MinProb,quantiles,2.0
proDA,dlfq,QRILC,center.median,2.0
proDA,top3,mice,center.mean,2.0
DEP,dlfq,bpca,quantiles,2.0
DEqMS,top3,nbavg,lossf,2.0
limma,LFQ,MinDet,center.median,2.0
DEqMS,top0,missForest,center.median,2.0
proDA,dlfq,mice,center.median,2.0
proDA,top0,mice,center.median,2.0
DEP,dlfq,zero,Rlr,2.0
ROTS,top0,bpca,No_norm,2.0
proDA,LFQ,MinDet,Rlr,2.0
DEP,dlfq,MinProb,center.median,2.0
DEP,top3,bpca,No_norm,2.0
DEqMS,top0,bpca,center.median,2.0
ROTS,top0,mice,quantiles,2.0
DEqMS,dlfq,QRILC,lossf,2.0
ROTS,LFQ,QRILC,No_norm,2.0
DEP,LFQ,Impseq,center.mean,2.0
DEqMS,top3,nbavg,center.median,2.0
ROTS,top0,Impseq,No_norm,2.0
limma,top3,SeqKNN,TIC,2.0
ROTS,top3,nbavg,quantiles,2.0
proDA,top0,MinDet,center.median,2.0
DEP,LFQ,mice,No_norm,2.0
limma,dlfq,SeqKNN,TIC,2.0
limma,top0,knn,center.mean,2.0
ROTS,top3,mice,No_norm,2.0
limma,top3,MinProb,quantiles,2.0
proDA,LFQ,Impseqrob,center.median,2.0
limma,dlfq,mice,quantiles,2.0
proDA,top0,mice,Rlr,2.0
DEqMS,top3,mice,center.mean,2.0
DEqMS,LFQ,nbavg,Rlr,2.0
limma,top0,QRILC,Rlr,2.0
DEP,LFQ,nbavg,Rlr,2.0
DEqMS,dlfq,nbavg,center.mean,2.0
limma,top0,nbavg,Rlr,2.0
ROTS,top0,Impseqrob,No_norm,2.0
proDA,dlfq,SeqKNN,quantiles,2.0
DEP,top3,SeqKNN,quantiles,2.0
DEqMS,dlfq,No_MVI,center.median,2.0
limma,dlfq,No_MVI,center.median,2.0
DEP,top3,missForest,No_norm,2.0
limma,dlfq,missForest,TIC,2.0
limma,LFQ,MinProb,center.mean,2.0
DEqMS,dlfq,QRILC,Rlr,2.0
DEqMS,top0,SeqKNN,Rlr,2.0
limma,LFQ,Impseq,TIC,2.0
DEP,top3,Impseqrob,center.median,2.0
DEqMS,top3,Impseq,quantiles,2.0
limma,top0,knn,No_norm,2.0
proDA,top3,Impseqrob,center.median,2.0
ROTS,LFQ,nbavg,Rlr,2.0
ROTS,top3,nbavg,No_norm,2.0
DEP,dlfq,missForest,quantiles,2.0
DEqMS,top0,missForest,Rlr,2.0
limma,top0,nbavg,lossf,2.0
limma,top0,QRILC,center.mean,2.0
ROTS,top0,QRILC,quantiles,2.0
DEP,LFQ,knn,lossf,2.0
limma,top0,QRILC,lossf,2.0
proDA,top0,MinProb,Rlr,2.0
proDA,dlfq,mice,center.mean,2.0
limma,top3,nbavg,quantiles,2.0
DEqMS,LFQ,Impseq,quantiles,2.0
DEqMS,top0,SeqKNN,lossf,2.0
limma,top3,knn,quantiles,2.0
DEP,top3,mice,lossf,2.0
DEqMS,top0,missForest,lossf,2.0
DEP,top3,mice,center.mean,2.0
limma,LFQ,QRILC,Rlr,2.0
ROTS,LFQ,Impseqrob,quantiles,2.0
limma,top0,nbavg,center.mean,2.0
DEqMS,dlfq,MinDet,center.median,2.0
DEqMS,top3,bpca,No_norm,2.0
ROTS,dlfq,knn,quantiles,2.0
proDA,top0,knn,center.median,2.0
proDA,top0,mice,lossf,2.0
DEqMS,top0,Impseq,Rlr,2.0
limma,LFQ,mice,TIC,2.0
limma,LFQ,MinProb,No_norm,2.0
proDA,LFQ,MinProb,center.median,2.0
proDA,top3,MinProb,center.mean,2.0
proDA,top0,MinProb,lossf,2.0
proDA,dlfq,QRILC,center.mean,2.0
ROTS,dlfq,QRILC,quantiles,2.0
ttest,dlfq,MinProb,No_norm,2.0
DEP,top3,SeqKNN,No_norm,2.0
ROTS,top0,MinDet,quantiles,2.0
proDA,LFQ,QRILC,lossf,2.0
DEqMS,top0,Impseq,lossf,2.0
limma,dlfq,No_MVI,center.mean,2.0
DEP,top3,missForest,quantiles,2.0
proDA,top3,bpca,No_norm,2.0
DEqMS,top0,bpca,Rlr,2.0
proDA,top0,MinDet,Rlr,2.0
limma,LFQ,MinDet,center.mean,2.0
DEP,top0,SeqKNN,center.median,2.0
DEP,top3,Impseqrob,lossf,2.0
ROTS,top0,QRILC,No_norm,2.0
limma,top0,MinProb,quantiles,2.0
proDA,top3,QRILC,Rlr,2.0
ROTS,top3,Impseqrob,quantiles,2.0
DEP,top3,knn,center.median,2.0
ROTS,LFQ,MinDet,center.mean,2.0
ttest,dlfq,bpca,No_norm,2.0
limma,LFQ,Impseqrob,quantiles,2.0
ROTS,LFQ,No_MVI,lossf,2.0
DEqMS,top0,missForest,center.mean,2.0
DEqMS,top0,bpca,lossf,2.0
DEP,dlfq,nbavg,quantiles,2.0
DEqMS,LFQ,Impseqrob,center.median,2.0
proDA,top0,mice,center.mean,2.0
limma,LFQ,knn,quantiles,2.0
proDA,top3,QRILC,lossf,2.0
proDA,top0,MinDet,lossf,2.0
DEqMS,top0,Impseq,center.mean,2.0
proDA,LFQ,MinDet,center.median,2.0
proDA,dlfq,No_MVI,center.median,2.0
DEqMS,top3,MinProb,center.median,2.0
proDA,top0,knn,Rlr,2.0
proDA,top3,SeqKNN,No_norm,2.0
proDA,top3,QRILC,center.median,2.0
ROTS,top0,nbavg,quantiles,2.0
limma,top0,MinProb,No_norm,2.0
DEP,LFQ,bpca,No_norm,2.0
DEqMS,top0,mice,center.median,2.0
DEqMS,top3,MinProb,Rlr,2.0
DEqMS,top3,MinProb,lossf,2.0
proDA,LFQ,zero,lossf,2.0
proDA,top0,MinProb,center.mean,2.0
ttest,dlfq,Impseq,No_norm,2.0
ROTS,top3,QRILC,No_norm,2.0
proDA,LFQ,Impseqrob,center.mean,2.0
DEP,top3,knn,Rlr,2.0
DEP,dlfq,knn,center.mean,2.0
DEP,dlfq,MinProb,center.mean,2.0
proDA,top0,MinDet,center.mean,2.0
ROTS,top3,No_MVI,center.median,2.0
limma,top0,mice,No_norm,2.0
DEqMS,LFQ,MinProb,lossf,2.0
DEqMS,top0,SeqKNN,center.mean,2.0
limma,top0,mice,quantiles,2.0
DEP,top3,MinProb,Rlr,2.0
DEP,top0,bpca,center.median,2.0
DEP,dlfq,No_MVI,center.mean,2.0
DEP,top0,SeqKNN,Rlr,2.0
ROTS,LFQ,QRILC,quantiles,2.0
DEqMS,top3,knn,center.median,2.0
ROTS,top0,MinDet,No_norm,2.0
DEP,top0,missForest,center.median,2.0
proDA,top3,MinDet,center.mean,2.0
DEqMS,LFQ,knn,Rlr,2.0
DEP,top0,Impseq,center.median,2.0
limma,top0,MinDet,No_norm,2.0
DEqMS,top3,knn,Rlr,2.0
DEP,top3,nbavg,center.mean,2.0
limma,LFQ,MinDet,No_norm,2.0
limma,top3,Impseqrob,quantiles,2.0
proDA,top3,zero,Rlr,2.0
proDA,LFQ,MinProb,center.mean,2.0
ROTS,LFQ,bpca,quantiles,2.0
ROTS,dlfq,min,Rlr,2.0
ROTS,top0,MinProb,No_norm,2.0
ROTS,LFQ,MinProb,quantiles,2.0
SAM,dlfq,missForest,No_norm,2.0
proDA,top3,Impseqrob,center.mean,2.0
DEqMS,top3,SeqKNN,No_norm,2.0
DEqMS,top3,MinDet,lossf,2.0
DEP,LFQ,Impseqrob,Rlr,2.0
ROTS,LFQ,nbavg,center.median,2.0
ROTS,top0,mice,No_norm,2.0
DEqMS,dlfq,bpca,quantiles,2.0
DEP,top0,SeqKNN,lossf,2.0
DEP,LFQ,bpca,center.mean,2.0
ROTS,dlfq,MinDet,quantiles,2.0
ROTS,LFQ,SeqKNN,TIC,2.0
DEP,LFQ,knn,Rlr,2.0
DEqMS,top0,mice,lossf,2.0
ROTS,dlfq,mice,quantiles,2.0
DEqMS,top0,MinProb,center.median,2.0
limma,top0,Impseq,TIC,2.0
limma,top0,nbavg,No_norm,2.0
proDA,top3,zero,lossf,2.0
DEP,top3,bpca,quantiles,2.0
ROTS,top3,SeqKNN,TIC,2.0
ROTS,LFQ,No_MVI,Rlr,2.0
DEP,dlfq,MinDet,center.median,2.0
DEqMS,top3,SeqKNN,quantiles,2.0
DEqMS,top3,MinDet,Rlr,2.0
DEP,top3,MinProb,lossf,2.0
DEqMS,top3,MinDet,center.median,2.0
DEP,dlfq,mice,center.mean,2.0
DEP,top3,MinProb,center.median,2.0
limma,dlfq,knn,quantiles,2.0
proDA,top0,knn,center.mean,2.0
proDA,dlfq,No_MVI,center.mean,2.0
proDA,top0,Impseqrob,Rlr,2.0
limma,LFQ,QRILC,center.median,2.0
DEqMS,dlfq,MinProb,center.mean,2.0
DEqMS,top0,bpca,center.mean,2.0
SAM,dlfq,SeqKNN,No_norm,2.0
ttest,dlfq,MinDet,No_norm,2.0
limma,dlfq,MinDet,quantiles,2.0
DEqMS,top3,knn,lossf,2.0
DEP,top3,nbavg,No_norm,2.0
proDA,top0,knn,lossf,2.0
limma,top0,bpca,TIC,2.0
ttest,dlfq,missForest,Rlr,2.0
ROTS,LFQ,nbavg,center.mean,2.0
DEP,LFQ,MinProb,lossf,2.0
DEP,top0,missForest,lossf,2.0
DEqMS,LFQ,MinDet,lossf,2.0
proDA,top3,zero,center.median,2.0
proDA,top0,Impseqrob,center.median,2.0
SAM,dlfq,QRILC,No_norm,2.0
DEP,top0,missForest,Rlr,2.0
DEP,dlfq,Impseqrob,quantiles,2.0
limma,dlfq,missForest,MBQN,2.0
limma,dlfq,min,lossf,2.0
DEqMS,top0,Impseqrob,center.median,2.0
proDA,dlfq,Impseqrob,quantiles,2.0
DEqMS,dlfq,knn,center.median,2.0
limma,dlfq,min,Rlr,2.0
proDA,LFQ,MinDet,center.mean,2.0
ROTS,dlfq,No_MVI,quantiles,2.0
DEP,top3,MinDet,center.median,2.0
limma,LFQ,nbavg,quantiles,2.0
DEP,top0,Impseq,Rlr,2.0
SAM,dlfq,nbavg,No_norm,2.0
DEqMS,top3,Impseqrob,center.mean,2.0
proDA,top3,knn,No_norm,2.0
limma,top0,missForest,TIC,2.0
DEqMS,top0,mice,Rlr,2.0
DEP,top0,SeqKNN,center.mean,2.0
limma,top0,SeqKNN,TIC,2.0
DEqMS,top0,MinProb,lossf,2.0
DEP,top3,Impseqrob,center.mean,2.0
ttest,dlfq,missForest,lossf,2.0
DEqMS,LFQ,No_MVI,lossf,2.0
DEP,top3,zero,center.median,2.0
DEqMS,top3,missForest,quantiles,2.0
limma,top3,MinDet,quantiles,2.0
DEP,top3,MinDet,Rlr,2.0
DEP,top3,knn,No_norm,2.0
DEqMS,dlfq,mice,center.mean,2.0
DEP,top0,Impseq,lossf,2.0
DEP,LFQ,knn,center.median,2.0
DEqMS,LFQ,SeqKNN,quantiles,2.0
proDA,LFQ,QRILC,Rlr,2.0
limma,dlfq,Impseqrob,TIC,2.0
DEqMS,top0,Impseq,No_norm,2.0
limma,top3,QRILC,No_norm,2.0
ROTS,top3,No_MVI,Rlr,2.0
proDA,top3,missForest,No_norm,2.0
ttest,dlfq,nbavg,No_norm,2.0
DEqMS,top0,MinProb,Rlr,2.0
DEqMS,top3,QRILC,lossf,2.0
ROTS,LFQ,min,lossf,2.0
ttest,dlfq,Impseqrob,No_norm,2.0
DEqMS,top0,mice,center.mean,2.0
DEP,top0,bpca,Rlr,2.0
DEqMS,top0,MinDet,center.median,2.0
DEqMS,dlfq,MinDet,center.mean,2.0
limma,LFQ,missForest,TIC,2.0
DEP,LFQ,Impseqrob,center.median,2.0
limma,dlfq,Impseq,MBQN,2.0
DEP,top3,QRILC,center.median,2.0
limma,dlfq,MinDet,TIC,2.0
DEP,top0,bpca,lossf,2.0
limma,top0,Impseqrob,quantiles,2.0
limma,top0,nbavg,quantiles,2.0
ROTS,top0,nbavg,No_norm,2.0
proDA,top0,Impseq,No_norm,2.0
DEP,top0,missForest,center.mean,2.0
DEP,LFQ,missForest,quantiles,2.0
DEP,top0,Impseq,center.mean,2.0
DEP,top3,QRILC,Rlr,2.0
DEP,LFQ,nbavg,center.median,2.0
DEP,top3,zero,Rlr,2.0
DEqMS,top0,SeqKNN,No_norm,2.0
proDA,top0,bpca,No_norm,2.0
DEP,top3,knn,lossf,2.0
DEqMS,dlfq,No_MVI,center.mean,2.0
limma,top3,bpca,TIC,2.0
SAM,dlfq,Impseq,No_norm,2.0
ttest,dlfq,knn,No_norm,2.0
DEqMS,top3,missForest,No_norm,2.0
ROTS,dlfq,min,lossf,2.0
proDA,top0,missForest,No_norm,2.0
limma,dlfq,QRILC,quantiles,2.0
limma,LFQ,min,lossf,2.0
DEP,top3,No_MVI,Rlr,2.0
limma,LFQ,QRILC,center.mean,2.0
DEqMS,top0,Impseqrob,Rlr,2.0
DEqMS,top3,bpca,quantiles,2.0
limma,top3,No_MVI,center.median,2.0
DEqMS,top0,missForest,No_norm,2.0
DEqMS,LFQ,Impseqrob,No_norm,2.0
DEP,top3,QRILC,lossf,2.0
ROTS,top0,Impseq,TIC,2.0
proDA,LFQ,Impseqrob,No_norm,2.0
DEqMS,top0,bpca,No_norm,2.0
SAM,dlfq,Impseqrob,No_norm,2.0
DEqMS,top3,nbavg,center.mean,2.0
ttest,dlfq,SeqKNN,lossf,2.0
DEP,top3,mice,No_norm,2.0
DEqMS,top3,QRILC,Rlr,2.0
DEqMS,dlfq,SeqKNN,quantiles,2.0
DEqMS,dlfq,missForest,quantiles,2.0
DEP,top0,bpca,center.mean,2.0
proDA,top0,SeqKNN,No_norm,2.0
DEP,top3,No_MVI,center.median,2.0
DEqMS,LFQ,knn,center.median,2.0
limma,top3,missForest,TIC,2.0
DEP,top3,MinDet,lossf,2.0
ROTS,top3,No_MVI,center.mean,2.0
DEP,LFQ,No_MVI,lossf,2.0
DEP,top3,knn,center.mean,2.0
DEqMS,top0,MinDet,lossf,2.0
SAM,dlfq,knn,No_norm,2.0
ttest,LFQ,SeqKNN,lossf,2.0
DEP,dlfq,QRILC,center.median,2.0
proDA,LFQ,MinProb,No_norm,2.0
DEqMS,top3,No_MVI,Rlr,2.0
SAM,dlfq,mice,No_norm,2.0
proDA,top0,zero,center.median,2.0
limma,LFQ,bpca,TIC,2.0
ROTS,LFQ,No_MVI,center.median,2.0
proDA,top0,Impseqrob,center.mean,2.0
DEP,LFQ,MinDet,lossf,2.0
DEP,top0,mice,center.median,2.0
limma,top0,MinDet,quantiles,2.0
SAM,dlfq,MinProb,No_norm,2.0
DEqMS,top0,nbavg,center.median,2.0
ROTS,LFQ,MinDet,quantiles,2.0
proDA,top0,Impseqrob,lossf,2.0
DEqMS,top0,Impseqrob,lossf,2.0
ttest,dlfq,SeqKNN,Rlr,2.0
DEqMS,top0,MinDet,Rlr,2.0
limma,dlfq,MinProb,TIC,2.0
limma,top3,QRILC,quantiles,2.0
DEqMS,top0,MinProb,center.mean,2.0
ROTS,top3,Impseq,TIC,2.0
proDA,top3,MinDet,No_norm,2.0
limma,dlfq,SeqKNN,MBQN,2.0
limma,LFQ,No_MVI,lossf,2.0
proDA,top3,MinProb,No_norm,2.0
limma,dlfq,min,center.median,2.0
ROTS,dlfq,bpca,TIC,2.0
DEP,top0,MinProb,center.median,2.0
SAM,dlfq,MinDet,No_norm,2.0
proDA,LFQ,MinDet,No_norm,2.0
ROTS,top3,No_MVI,lossf,2.0
limma,top0,knn,quantiles,2.0
proDA,LFQ,zero,Rlr,2.0
DEqMS,LFQ,nbavg,center.median,2.0
limma,dlfq,nbavg,TIC,2.0
DEP,LFQ,mice,quantiles,2.0
ROTS,LFQ,No_MVI,No_norm,2.0
ROTS,dlfq,zero,No_norm,2.0
proDA,LFQ,No_MVI,lossf,2.0
DEP,top3,zero,lossf,2.0
DEP,top3,No_MVI,lossf,2.0
ROTS,LFQ,No_MVI,center.mean,2.0
limma,top3,MinDet,TIC,2.0
DEqMS,top3,No_MVI,center.median,2.0
DEP,LFQ,zero,lossf,2.0
proDA,top3,zero,center.mean,2.0
ROTS,dlfq,Impseq,TIC,2.0
DEqMS,dlfq,knn,center.mean,2.0
DEP,LFQ,QRILC,lossf,2.0
DEqMS,LFQ,Impseqrob,center.mean,2.0
DEP,LFQ,knn,No_norm,2.0
DEqMS,top3,MinProb,center.mean,2.0
limma,top3,No_MVI,Rlr,2.0
DEqMS,top0,nbavg,lossf,2.0
DEqMS,top0,nbavg,Rlr,2.0
DEP,top3,Impseqrob,No_norm,2.0
limma,LFQ,QRILC,No_norm,2.0
DEqMS,top3,No_MVI,lossf,2.0
proDA,top0,QRILC,center.median,2.0
limma,top0,QRILC,quantiles,2.0
DEP,top0,bpca,No_norm,2.0
DEP,top3,mice,quantiles,2.0
limma,top0,Impseqrob,TIC,2.0
ROTS,LFQ,zero,center.median,2.0
DEP,top0,mice,Rlr,2.0
proDA,LFQ,QRILC,center.median,2.0
DEqMS,top3,QRILC,center.median,2.0
DEP,top0,MinProb,lossf,2.0
DEqMS,top3,mice,quantiles,2.0
ROTS,LFQ,nbavg,No_norm,2.0
DEP,top3,MinProb,center.mean,2.0
DEqMS,LFQ,MinProb,Rlr,2.0
DEqMS,top0,Impseqrob,center.mean,2.0
ROTS,LFQ,nbavg,quantiles,2.0
DEP,LFQ,knn,center.mean,2.0
DEqMS,LFQ,QRILC,lossf,2.0
DEP,top0,MinProb,Rlr,2.0
DEP,top0,Impseqrob,center.median,2.0
DEP,LFQ,MinProb,Rlr,2.0
DEP,top0,mice,lossf,2.0
DEP,top0,SeqKNN,No_norm,2.0
DEqMS,dlfq,missForest,MBQN,2.0
DEqMS,LFQ,SeqKNN,TIC,2.0
DEP,top0,missForest,No_norm,2.0
limma,top3,min,center.median,2.0
DEqMS,top3,knn,center.mean,2.0
limma,top3,MinProb,TIC,2.0
ROTS,top0,SeqKNN,TIC,2.0
limma,LFQ,MinProb,quantiles,2.0
DEP,dlfq,missForest,MBQN,2.0
limma,top3,nbavg,TIC,2.0
DEP,top0,Impseqrob,Rlr,2.0
SAM,dlfq,bpca,No_norm,2.0
proDA,top3,QRILC,center.mean,2.0
limma,dlfq,mice,TIC,2.0
DEP,top3,nbavg,quantiles,2.0
limma,top0,QRILC,No_norm,2.0
ROTS,LFQ,min,Rlr,2.0
limma,dlfq,zero,No_norm,2.0
ROTS,dlfq,missForest,TIC,2.0
DEP,LFQ,Impseqrob,No_norm,2.0
limma,top3,No_MVI,center.mean,2.0
limma,top0,MinDet,TIC,2.0
limma,top3,No_MVI,lossf,2.0
DEP,dlfq,MinDet,center.mean,2.0
proDA,top0,zero,Rlr,2.0
proDA,dlfq,MinProb,quantiles,2.0
proDA,dlfq,knn,quantiles,2.0
ROTS,top0,bpca,TIC,2.0
DEqMS,top0,MinDet,center.mean,2.0
ROTS,dlfq,MinProb,TIC,2.0
DEP,top3,MinDet,center.mean,2.0
DEqMS,top0,MinProb,No_norm,2.0
ROTS,top0,Impseqrob,TIC,2.0
DEqMS,top3,mice,No_norm,2.0
ROTS,top3,MinProb,TIC,2.0
ROTS,top0,missForest,TIC,2.0
DEP,LFQ,bpca,quantiles,2.0
DEqMS,dlfq,QRILC,center.median,2.0
proDA,dlfq,zero,quantiles,2.0
limma,top3,Impseqrob,TIC,2.0
DEqMS,top3,MinDet,center.mean,2.0
DEP,LFQ,nbavg,center.mean,2.0
ROTS,top3,min,center.median,2.0
limma,top0,mice,TIC,2.0
proDA,top0,QRILC,Rlr,2.0
DEqMS,LFQ,MinDet,Rlr,2.0
limma,top3,min,Rlr,2.0
DEP,top0,MinDet,center.median,2.0
proDA,LFQ,zero,center.median,2.0
proDA,top0,zero,lossf,2.0
DEP,top0,knn,No_norm,2.0
ttest,dlfq,missForest,center.median,2.0
proDA,top0,knn,No_norm,2.0
limma,dlfq,No_MVI,quantiles,2.0
DEqMS,top3,Impseqrob,No_norm,2.0
proDA,top3,Impseqrob,No_norm,2.0
limma,LFQ,min,Rlr,2.0
DEP,top0,nbavg,center.median,2.0
ROTS,top3,MinDet,TIC,2.0
