"protein","logFC","pvalue","adj.pvalue","contrast","organism","label","TlogFC"
"sp|P53301|CRH1_YEAST","sp|P53301|CRH1_YEAST","0.951432418770748","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53314|CPD1_YEAST","sp|P53314|CPD1_YEAST","1.14623155666315","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53330|RT102_YEAST","sp|P53330|RT102_YEAST","1.00535275495165","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53334|SCW4_YEAST","sp|P53334|SCW4_YEAST","0.868589276224418","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53438|SOK2_YEAST","sp|P53438|SOK2_YEAST","0.980952985922194","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53551|H1_YEAST","sp|P53551|H1_YEAST","0.935481762265567","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53598|SUCA_YEAST","sp|P53598|SUCA_YEAST","0.935453382044614","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53600|COPZ_YEAST","sp|P53600|COPZ_YEAST","0.927436026683617","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53731|ARPC2_YEAST","sp|P53731|ARPC2_YEAST","0.85764797084912","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53849|GIS2_YEAST","sp|P53849|GIS2_YEAST","0.935135294358361","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53912|YNN4_YEAST","sp|P53912|YNN4_YEAST","0.884217722337764","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P53958|BOP3_YEAST","sp|P53958|BOP3_YEAST","1.42448987314952","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P60010|ACT_YEAST","sp|P60010|ACT_YEAST","0.896973266429946","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q00955|ACAC_YEAST","sp|Q00955|ACAC_YEAST","0.822742651882857","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q01662|MAP1_YEAST","sp|Q01662|MAP1_YEAST","0.914091235072878","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q01939|PRS8_YEAST","sp|Q01939|PRS8_YEAST","0.881874965993154","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03435|NHP10_YEAST","sp|Q03435|NHP10_YEAST","0.937475046647346","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03558|OYE2_YEAST","sp|Q03558|OYE2_YEAST","0.866957726306655","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03687|ANY1_YEAST","sp|Q03687|ANY1_YEAST","1.41264480791609","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03835|GLRX3_YEAST","sp|Q03835|GLRX3_YEAST","1.00099134543617","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q03940|RUVB1_YEAST","sp|Q03940|RUVB1_YEAST","0.87495635876437","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04062|RPN9_YEAST","sp|Q04062|RPN9_YEAST","0.863604789526207","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04344|HNT1_YEAST","sp|Q04344|HNT1_YEAST","0.89580999145355","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04409|EMI2_YEAST","sp|Q04409|EMI2_YEAST","0.829713016009933","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04432|HSP31_YEAST","sp|Q04432|HSP31_YEAST","0.911442712158811","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q04869|YM94_YEAST","sp|Q04869|YM94_YEAST","0.871114201713306","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05015|FSH2_YEAST","sp|Q05015|FSH2_YEAST","1.0797045477497","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05016|YM71_YEAST","sp|Q05016|YM71_YEAST","0.863510068282869","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05027|TAF9_YEAST","sp|Q05027|TAF9_YEAST","1.25197690442757","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05584|GLO2_YEAST","sp|Q05584|GLO2_YEAST","0.936755075770877","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05636|RRP45_YEAST","sp|Q05636|RRP45_YEAST","0.913930425457638","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05911|PUR8_YEAST","sp|Q05911|PUR8_YEAST","0.889986620312651","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q05931|HSP7Q_YEAST","sp|Q05931|HSP7Q_YEAST","0.957686121254186","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q06449|PIN3_YEAST","sp|Q06449|PIN3_YEAST","0.942595696649372","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q06497|ANT1_YEAST","sp|Q06497|ANT1_YEAST","0.951515265519005","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q06608|PDXH_YEAST","sp|Q06608|PDXH_YEAST","1.09093959737727","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q06628|ATG13_YEAST","sp|Q06628|ATG13_YEAST","1.18338726131787","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07478|SUB2_YEAST","sp|Q07478|SUB2_YEAST","0.897609585360948","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07508|LUC7_YEAST","sp|Q07508|LUC7_YEAST","1.10769285868649","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07549|SNA4_YEAST","sp|Q07549|SNA4_YEAST","1.17261338540016","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07551|KAR_YEAST","sp|Q07551|KAR_YEAST","0.928499802664993","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q07589|YD144_YEAST","sp|Q07589|YD144_YEAST","0.924319661732383","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08179|MDM38_YEAST","sp|Q08179|MDM38_YEAST","1.01393968956801","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08227|INP54_YEAST","sp|Q08227|INP54_YEAST","1.05923604955824","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08229|NBA1_YEAST","sp|Q08229|NBA1_YEAST","0.922899752662005","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08245|ZEO1_YEAST","sp|Q08245|ZEO1_YEAST","0.92898772180609","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08561|IES4_YEAST","sp|Q08561|IES4_YEAST","1.03998319551736","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08954|YP199_YEAST","sp|Q08954|YP199_YEAST","0.915335447222482","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q08977|CUB1_YEAST","sp|Q08977|CUB1_YEAST","0.966688895869344","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12010|YPQ1_YEAST","sp|Q12010|YPQ1_YEAST","0.983243264692527","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12016|VPS68_YEAST","sp|Q12016|VPS68_YEAST","1.17684701379065","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12032|AIM41_YEAST","sp|Q12032|AIM41_YEAST","0.910334637028773","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12074|SPEE_YEAST","sp|Q12074|SPEE_YEAST","0.851901486097647","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12154|GET3_YEAST","sp|Q12154|GET3_YEAST","0.84356674663235","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12159|YRA1_YEAST","sp|Q12159|YRA1_YEAST","0.912681461284579","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12164|POM33_YEAST","sp|Q12164|POM33_YEAST","0.9257373012692","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12191|BUG1_YEAST","sp|Q12191|BUG1_YEAST","0.959551416976254","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12207|NCE2_YEAST","sp|Q12207|NCE2_YEAST","1.17519400860754","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12247|FYV7_YEAST","sp|Q12247|FYV7_YEAST","1.06144143630378","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12329|HSP42_YEAST","sp|Q12329|HSP42_YEAST","0.909184826876691","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12349|ATP14_YEAST","sp|Q12349|ATP14_YEAST","1.09879831244244","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12402|YOP1_YEAST","sp|Q12402|YOP1_YEAST","0.892201740877532","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12434|GDIR_YEAST","sp|Q12434|GDIR_YEAST","0.90383147308401","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12443|RTN2_YEAST","sp|Q12443|RTN2_YEAST","0.945530869970515","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12460|NOP56_YEAST","sp|Q12460|NOP56_YEAST","0.93889345129524","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12486|YOR31_YEAST","sp|Q12486|YOR31_YEAST","0.938178416165705","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12499|NOP58_YEAST","sp|Q12499|NOP58_YEAST","0.952704087260168","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q12515|PAR32_YEAST","sp|Q12515|PAR32_YEAST","0.967366334665876","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q3E6R5|YD381_YEAST","sp|Q3E6R5|YD381_YEAST","1.07117855129912","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q86ZR7|YKD3A_YEAST","sp|Q86ZR7|YKD3A_YEAST","0.910165183790571","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q99325|ATG40_YEAST","sp|Q99325|ATG40_YEAST","1.04528864931422","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|Q99385|VCX1_YEAST","sp|Q99385|VCX1_YEAST","0.903564489639928","0","0","conditionB-conditionA","YEAST","1","-1"
"sp|P00350|6PGD_ECOLI","sp|P00350|6PGD_ECOLI","-1.85439172222296","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00370|DHE4_ECOLI","sp|P00370|DHE4_ECOLI","-1.28164564829307","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00448|SODM_ECOLI","sp|P00448|SODM_ECOLI","-1.82492698016909","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00452|RIR1_ECOLI","sp|P00452|RIR1_ECOLI","-1.29223267952699","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00490|PHSM_ECOLI","sp|P00490|PHSM_ECOLI","-1.11219100216752","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00509|AAT_ECOLI","sp|P00509|AAT_ECOLI","-1.63931759411441","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00550|PTM3C_ECOLI","sp|P00550|PTM3C_ECOLI","-1.72537882850354","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00579|RPOD_ECOLI","sp|P00579|RPOD_ECOLI","-1.6649574271693","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00582|DPO1_ECOLI","sp|P00582|DPO1_ECOLI","-1.33236996734356","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00722|BGAL_ECOLI","sp|P00722|BGAL_ECOLI","-1.6310297089228","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00864|CAPP_ECOLI","sp|P00864|CAPP_ECOLI","-1.51420991652486","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00946|MANA_ECOLI","sp|P00946|MANA_ECOLI","-1.83272675971672","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00954|SYW_ECOLI","sp|P00954|SYW_ECOLI","-1.62542682801531","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00956|SYI_ECOLI","sp|P00956|SYI_ECOLI","-1.51114927208861","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00957|SYA_ECOLI","sp|P00957|SYA_ECOLI","-1.53514790317567","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00959|SYM_ECOLI","sp|P00959|SYM_ECOLI","-1.23248433945286","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00960|SYGA_ECOLI","sp|P00960|SYGA_ECOLI","-1.49834704131818","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00961|SYGB_ECOLI","sp|P00961|SYGB_ECOLI","-1.56471741314972","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00962|SYQ_ECOLI","sp|P00962|SYQ_ECOLI","-1.58569500068629","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00963|ASNA_ECOLI","sp|P00963|ASNA_ECOLI","-1.21904383842338","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P00968|CARB_ECOLI","sp|P00968|CARB_ECOLI","-1.59552386301589","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02358|RS6_ECOLI","sp|P02358|RS6_ECOLI","-1.23528028972748","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02359|RS7_ECOLI","sp|P02359|RS7_ECOLI","-1.7835493735409","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02413|RL15_ECOLI","sp|P02413|RL15_ECOLI","-1.87330072658391","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P02925|RBSB_ECOLI","sp|P02925|RBSB_ECOLI","-1.87404893471255","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P03817|MIOC_ECOLI","sp|P03817|MIOC_ECOLI","-1.47833248287207","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04036|DAPB_ECOLI","sp|P04036|DAPB_ECOLI","-1.32668563652384","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04079|GUAA_ECOLI","sp|P04079|GUAA_ECOLI","-1.58834312666903","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04335|FRSA_ECOLI","sp|P04335|FRSA_ECOLI","-1.02077823890374","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04425|GSHB_ECOLI","sp|P04425|GSHB_ECOLI","-1.4587609967184","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04693|TYRB_ECOLI","sp|P04693|TYRB_ECOLI","-1.6704470390446","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04805|SYE_ECOLI","sp|P04805|SYE_ECOLI","-1.55529961351022","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04825|AMPN_ECOLI","sp|P04825|AMPN_ECOLI","-1.43099952757924","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04949|FLIC_ECOLI","sp|P04949|FLIC_ECOLI","-1.67349267561758","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04951|KDSB_ECOLI","sp|P04951|KDSB_ECOLI","-1.36425061225643","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04982|RBSD_ECOLI","sp|P04982|RBSD_ECOLI","-1.58668981794584","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04983|RBSA_ECOLI","sp|P04983|RBSA_ECOLI","-1.30297129928469","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P04995|EX1_ECOLI","sp|P04995|EX1_ECOLI","-1.70979399732947","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P05020|PYRC_ECOLI","sp|P05020|PYRC_ECOLI","-1.20240210578896","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P05042|FUMC_ECOLI","sp|P05042|FUMC_ECOLI","-1.72222590333897","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P05055|PNP_ECOLI","sp|P05055|PNP_ECOLI","-1.76788445411806","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P05459|PDXB_ECOLI","sp|P05459|PDXB_ECOLI","-1.27449522400734","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06610|BTUE_ECOLI","sp|P06610|BTUE_ECOLI","-1.74823022696541","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06612|TOP1_ECOLI","sp|P06612|TOP1_ECOLI","-1.31912790732331","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06715|GSHR_ECOLI","sp|P06715|GSHR_ECOLI","-1.4025037518987","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06720|AGAL_ECOLI","sp|P06720|AGAL_ECOLI","-1.40423956941082","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06959|ODP2_ECOLI","sp|P06959|ODP2_ECOLI","-1.61664609449146","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06986|HIS8_ECOLI","sp|P06986|HIS8_ECOLI","-1.516858638573","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06987|HIS7_ECOLI","sp|P06987|HIS7_ECOLI","-1.40017610350188","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P06989|HIS2_ECOLI","sp|P06989|HIS2_ECOLI","-1.3595276043261","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07003|POXB_ECOLI","sp|P07003|POXB_ECOLI","-2.1450469055042","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07012|RF2_ECOLI","sp|P07012|RF2_ECOLI","-1.58316377205033","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07014|SDHB_ECOLI","sp|P07014|SDHB_ECOLI","-1.32446087310339","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07024|USHA_ECOLI","sp|P07024|USHA_ECOLI","-1.54779204121784","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07118|SYV_ECOLI","sp|P07118|SYV_ECOLI","-1.32855136456907","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07395|SYFB_ECOLI","sp|P07395|SYFB_ECOLI","-1.65359039462105","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07464|THGA_ECOLI","sp|P07464|THGA_ECOLI","-1.75842529276338","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07813|SYL_ECOLI","sp|P07813|SYL_ECOLI","-1.53916865871304","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P07913|TDH_ECOLI","sp|P07913|TDH_ECOLI","-1.63174029043903","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08179|PUR3_ECOLI","sp|P08179|PUR3_ECOLI","-1.21024076007","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08200|IDH_ECOLI","sp|P08200|IDH_ECOLI","-1.77044967191402","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08244|PYRF_ECOLI","sp|P08244|PYRF_ECOLI","-1.62342600890149","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08312|SYFA_ECOLI","sp|P08312|SYFA_ECOLI","-1.6457399937822","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08839|PT1_ECOLI","sp|P08839|PT1_ECOLI","-2.02687210123611","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P08997|MASY_ECOLI","sp|P08997|MASY_ECOLI","-1.77389404027075","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09029|PURK_ECOLI","sp|P09029|PURK_ECOLI","-1.44877426513125","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09030|EX3_ECOLI","sp|P09030|EX3_ECOLI","-1.33620830004878","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09147|GALE_ECOLI","sp|P09147|GALE_ECOLI","-1.39882816016399","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09323|PTW3C_ECOLI","sp|P09323|PTW3C_ECOLI","-1.9606834304983","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09372|GRPE_ECOLI","sp|P09372|GRPE_ECOLI","-1.73633677649449","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09373|PFLB_ECOLI","sp|P09373|PFLB_ECOLI","-1.56995422800751","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09394|GLPQ_ECOLI","sp|P09394|GLPQ_ECOLI","-1.84783022890317","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09546|PUTA_ECOLI","sp|P09546|PUTA_ECOLI","-1.15011683959032","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09551|ARGT_ECOLI","sp|P09551|ARGT_ECOLI","-1.78578122526889","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P09831|GLTB_ECOLI","sp|P09831|GLTB_ECOLI","-1.13750794036067","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6A3|ACKA_ECOLI","sp|P0A6A3|ACKA_ECOLI","-1.57545203759601","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6A8|ACP_ECOLI","sp|P0A6A8|ACP_ECOLI","-1.79624647009433","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6B7|ISCS_ECOLI","sp|P0A6B7|ISCS_ECOLI","-1.41757950064341","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6E6|ATPE_ECOLI","sp|P0A6E6|ATPE_ECOLI","-1.68697467629174","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6F1|CARA_ECOLI","sp|P0A6F1|CARA_ECOLI","-1.56081355930986","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6F3|GLPK_ECOLI","sp|P0A6F3|GLPK_ECOLI","-1.86274019330226","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6F5|CH60_ECOLI","sp|P0A6F5|CH60_ECOLI","-1.65390762036898","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6F9|CH10_ECOLI","sp|P0A6F9|CH10_ECOLI","-1.93255410768807","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6G7|CLPP_ECOLI","sp|P0A6G7|CLPP_ECOLI","-1.55939798623973","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6H5|HSLU_ECOLI","sp|P0A6H5|HSLU_ECOLI","-1.28201268057245","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6I3|COAA_ECOLI","sp|P0A6I3|COAA_ECOLI","-1.99148607431697","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6K1|DAPF_ECOLI","sp|P0A6K1|DAPF_ECOLI","-1.33660154392819","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6K6|DEOB_ECOLI","sp|P0A6K6|DEOB_ECOLI","-1.8146911808145","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6L0|DEOC_ECOLI","sp|P0A6L0|DEOC_ECOLI","-1.54811365907464","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6L2|DAPA_ECOLI","sp|P0A6L2|DAPA_ECOLI","-1.39710245948895","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6L4|NANA_ECOLI","sp|P0A6L4|NANA_ECOLI","-1.74516649036201","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6M8|EFG_ECOLI","sp|P0A6M8|EFG_ECOLI","-1.89313815095791","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6N4|EFP_ECOLI","sp|P0A6N4|EFP_ECOLI","-1.93206159181763","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6N8|EFPL_ECOLI","sp|P0A6N8|EFPL_ECOLI","-1.87270353011695","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6P1|EFTS_ECOLI","sp|P0A6P1|EFTS_ECOLI","-1.83846445602636","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6P5|DER_ECOLI","sp|P0A6P5|DER_ECOLI","-1.22813254495264","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6P9|ENO_ECOLI","sp|P0A6P9|ENO_ECOLI","-1.92036796877914","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Q3|FABA_ECOLI","sp|P0A6Q3|FABA_ECOLI","-2.08349727456329","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6R0|FABH_ECOLI","sp|P0A6R0|FABH_ECOLI","-1.34116444930031","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6S7|GPDA_ECOLI","sp|P0A6S7|GPDA_ECOLI","-1.42754763904745","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6T1|G6PI_ECOLI","sp|P0A6T1|G6PI_ECOLI","-1.20282295413709","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6V1|GLGC_ECOLI","sp|P0A6V1|GLGC_ECOLI","-1.89605438431916","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6V8|GLK_ECOLI","sp|P0A6V8|GLK_ECOLI","-1.28400921564847","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6W5|GREA_ECOLI","sp|P0A6W5|GREA_ECOLI","-1.61612952101789","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6W9|GSH1_ECOLI","sp|P0A6W9|GSH1_ECOLI","-1.35463597572382","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6X7|IHFA_ECOLI","sp|P0A6X7|IHFA_ECOLI","-1.63940262285266","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Y1|IHFB_ECOLI","sp|P0A6Y1|IHFB_ECOLI","-1.55652972348647","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Y8|DNAK_ECOLI","sp|P0A6Y8|DNAK_ECOLI","-1.81391875121565","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Z1|HSCA_ECOLI","sp|P0A6Z1|HSCA_ECOLI","-1.4911048797549","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A6Z3|HTPG_ECOLI","sp|P0A6Z3|HTPG_ECOLI","-1.78852641432228","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A705|IF2_ECOLI","sp|P0A705|IF2_ECOLI","-1.6872624394482","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A707|IF3_ECOLI","sp|P0A707|IF3_ECOLI","-1.95236485712774","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A734|MINE_ECOLI","sp|P0A734|MINE_ECOLI","-1.5068814772898","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A744|MSRA_ECOLI","sp|P0A744|MSRA_ECOLI","-1.43527192382883","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A746|MSRB_ECOLI","sp|P0A746|MSRB_ECOLI","-1.95674746450197","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A761|NANE_ECOLI","sp|P0A761|NANE_ECOLI","-2.21015428856019","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A763|NDK_ECOLI","sp|P0A763|NDK_ECOLI","-2.04586297401619","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A786|PYRB_ECOLI","sp|P0A786|PYRB_ECOLI","-1.88185062248433","0","0","conditionB-conditionA","ECOLI","1","2"
"sp|P0A794|PDXJ_ECOLI","sp|P0A794|PDXJ_ECOLI","-1.26598912305756","0","0","conditionB-conditionA","ECOLI","1","2"
